language to,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
ka,-5.807773752638256e-09,0.02250144536552058,0.17755600317634063,-0.006268701823760162,11.036978006747589,11.099363185968429
gu,0.5620974702965775,0.5390603647322081,0.1370298011954899,-0.0053321015448184175,12.221830944367875,12.23863497873067
hi,0.2779208342512506,1.8973910582649958,-0.07209337048919544,0.00083786532192338,12.49999059706431,12.535846388883858
si,0.3008860008576162,2.03823375632454,-0.07692509912414898,0.0008891642871548673,16.7055591391776,16.772493334757996
ta,0.1789300055558442,1.5893462109810954,-0.05789611094431021,0.0006634597120815819,13.63214565839567,13.690200043577192
