train set size,c0,c1,rmse,kfold rmse
1,-1.0831644160554768,14.833031182943179,8.089894244618286,8.09618008078046
10,8.005531368999854,9.472267570952734,13.544355459556618,13.55607214280501
25,8.949917462411538,11.166822838064595,15.165983501100028,15.178783417794559
50,20.70051896389861,-2.0009162612261497,17.231624673569076,17.55771103116579
