c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
27.952319132599825,32.0216377200949,-1.5065976799672691,13.18611562072029,6.887859193796801,-5.704421103524056,-2.3389436156527723,-34.226859752128014,-3.3125541736196755,6.829345299224298,6.8653236533751025
