c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
35.683181357622516,0.5862571346459876,-68.4101051017251,19.305972061193327,13.300655703106688,-0.4829319957493749,3.213003397677543,-27.08072662446574,10.040308717613167,4.454889588766786,4.906897358020324
