model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear,-2.8282842295889123,0.49380692487689126,,0.4224589467048645,,
poly2,32.121863478968784,0.999999999961522,,0.05551007390022278,,
poly3,45.81876322496972,0.9999999999999958,,0.8135375380516052,,
exp,-2.4642190484152535,0.6028920940663299,,0.07990340888500214,,
log,-2.629107094579937,0.5567502365756745,,0.30203843116760254,,
power,-2.147161225830732,0.6785518789327597,,0.2509201467037201,,
hmult,-2.323075776347788,0.6385540435341579,,0.06083306670188904,,
