train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
1,1.8668362817018442,5.269737828297495,5.23683133945625,4.179319707217844,8.089894244606246,8.096179566909758
10,9.334604134911423,5.054816291073467,2.759215155774913,1.5188704147650667,13.544355459557428,13.556072305975624
25,10.548203111347503,5.863677109269471,3.2856744434941376,1.855114264740093,15.16598350113759,15.178783429136024
50,18.99096707984019,3.2819164166395822,-2.0879773303305207,-3.279753044731046,17.23162467353561,17.55771014526823
