train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,kfold rmse
gov,10,bible,10,bible,-10.109350848453154,66.83259679903682,-0.5,2.8115343489151177,2.9764061929273242
gov,10,bible,10,gov,-7.903087399098452,24.131512241216107,-0.5,2.0202519620712502,2.0250253290563887
gov,10,bible,25,flores,13.26188399497385,-17.008478734627783,-0.5,1.346862673802558,1.3575718247949289
gov,10,bible,25,bible,-7.348512421557275,69.16932080637697,-0.5,2.809895470305157,2.894996506892816
gov,10,bible,25,gov,-9.654186106127774,27.977330564930952,-0.5,2.1263676644579923,2.1277689134959474
gov,50,bible,1,flores,13.361083279078958,-20.064025500452775,-0.5,0.050649295642824645,0.06471834837121043
gov,50,bible,1,bible,4.8517943049360825,26.500065555036763,-0.5,2.159276918018962,2.7590676944184027
gov,50,bible,1,gov,11.222033289225262,-16.330216689023118,-0.5,0.017790205783029214,0.022731859723880324
gov,50,bible,10,flores,13.319728771662865,-18.304478776142933,-0.5,0.11911137803685487,0.15219740984245414
gov,50,bible,10,bible,-0.46286239595409384,53.17430737297824,-0.5,2.7220424613015144,3.478154816526033
gov,50,bible,10,gov,-3.2319693045950135,15.300233272016358,-0.5,0.17662043050897744,0.2256809772914119
gov,50,bible,25,flores,12.24635169278792,-15.965371675483185,-0.5,0.027393865380985826,0.035003165758686026
gov,50,bible,25,bible,6.36702401244862,48.40916810775662,-0.5,2.5960713265903435,3.317192191706846
gov,50,bible,25,gov,0.5117327006972188,9.870944049771053,-0.5,0.5066058614487143,0.6473277481967988
bible,25,gov,1,flores,26.610631237661398,-36.402748214499454,-0.5,1.5858340394903025,1.7054152465479113
bible,25,gov,1,bible,19.051737999935593,-27.86671045444576,-0.5,1.4894842508019888,1.504178218251191
bible,25,gov,1,gov,-3.6815931516841736,45.06644633315798,-0.5,1.3454864326189502,1.3948596786986365
bible,25,gov,10,flores,54.40386540162801,-74.33348276348637,-0.5,2.5909334297102404,2.845557277003433
bible,25,gov,10,bible,10.100662339614082,-1.55997610284811,-0.5,2.3889990446416207,2.4159499909498225
bible,25,gov,10,gov,-25.195933427860105,106.31035807949038,-0.5,2.0379170735922885,2.2468437226978932
bible,25,gov,25,flores,59.76690627465536,-80.2906690691305,-0.5,2.524620021241026,2.749396116965122
bible,25,gov,25,bible,-0.9044620166265395,19.84723519614538,-0.5,2.7337077894043613,2.75176641133444
bible,25,gov,25,gov,-37.008297786674596,133.68219347669148,-0.5,2.088551425834409,2.336194490277943
bible,25,gov,50,flores,65.08481154293821,-88.64719154071746,-0.5,1.241830819035424,1.5867790088369929
bible,25,gov,50,bible,14.715079375872785,-5.321143653982346,-0.5,0.8023602516948392,1.025234988715643
bible,25,gov,50,gov,-35.77854845219968,136.28964201551875,-0.5,2.452355155850996,3.1335554043685745
bible,1,gov,1,flores,18.862211494471044,-24.696799121158822,-0.5,1.9988518003059184,2.0423663428377417
bible,1,gov,1,bible,12.71669373822719,-14.909069350871777,-0.5,2.0392975972223364,2.0393670039445877
bible,1,gov,1,gov,-13.453386031052618,57.66405128503432,-0.5,3.5443035870527217,3.546459883025383
bible,1,gov,10,flores,50.80753007867691,-69.62813400808383,-0.5,2.8042927899372074,3.0092153530459953
bible,1,gov,10,bible,-1.3188565364239904,15.763157452546059,-0.5,2.6472013265277425,2.650220173396039
bible,1,gov,10,gov,-25.095573924861032,104.57377882178318,-0.5,2.403101786936886,2.579949173159105
bible,1,gov,25,flores,59.60396952985802,-81.20657959662844,-0.5,2.722185235400052,2.9454482659605223
bible,1,gov,25,bible,-6.247794082612894,25.20267154890075,-0.5,2.647946811530065,2.651306117014681
bible,1,gov,25,gov,-32.24530104444665,124.46576735281961,-0.5,2.1755444584295285,2.437925799431545
bible,1,gov,50,flores,63.91921118858791,-87.25261635572119,-0.5,1.355476972637573,1.7319931037835938
bible,1,gov,50,bible,6.783565647608635,4.334365561294134,-0.5,0.4655376442557109,0.5948518518309969
bible,1,gov,50,gov,-32.111788203953736,129.48185669472477,-0.5,2.7220876233045974,3.4782125271116118
bible,10,gov,1,flores,28.071820648513956,-39.48703656216272,-0.5,1.541996321443049,1.6446428348953792
bible,10,gov,1,bible,17.43966076582481,-25.011128187307268,-0.5,1.5648118784473122,1.5697330356110482
bible,10,gov,1,gov,-4.6707941611142925,45.64958239777252,-0.5,1.4690728435875844,1.510390094772494
bible,10,gov,10,flores,56.17928005070614,-77.93895459129597,-0.5,2.495386393882286,2.7073664982543555
bible,10,gov,10,bible,7.835126835776999,1.744571597720833,-0.5,2.6485362477300898,2.659524340539895
bible,10,gov,10,gov,-26.634540296619978,108.36267611669817,-0.5,2.0483379803684376,2.236420020314339
bible,10,gov,25,flores,60.12730760674333,-81.46048462335439,-0.5,2.5751358078189814,2.7780780206058644
bible,10,gov,25,bible,-1.5666942506241366,19.992899196615472,-0.5,2.6753083180867003,2.704520375163842
bible,10,gov,25,gov,-33.677727114046505,127.46367785473488,-0.5,2.0876053530869063,2.3313082690331233
bible,10,gov,50,flores,63.219871186362795,-85.79914145622112,-0.5,1.1747407091948732,1.5010529961077443
bible,10,gov,50,bible,14.291457492689728,-5.687203236826606,-0.5,0.8475443220357997,1.0829700154345494
bible,10,gov,50,gov,-33.460932706320854,132.18595849286618,-0.5,2.5303983087740143,3.2332769229583973
