train set size,c0,c1,c2,c3,rmse,kfold rmse
1,4.61285791066447,-0.00016819364102338123,-6.744381294784369e-10,-0.008122676417499456,8.532219995758432,8.449480159815169
10,10.887851475300826,-5.823437570843859e-10,-6.593055963087522e-08,2.556355141253675e-05,13.767050298469117,13.7175327619613
25,12.67596410673687,1.4846229972249741e-05,1.8116940751358104e-08,0.048774307541575086,15.382935855297832,15.333562923513231
50,12.608190908926344,-3.7422373042683596e-09,5.897918055126583,-0.028568199120022005,17.466329394822452,18.10310647397552
