language to,c0,c1,c2,rmse,kfold rmse
ka,45.30133199032563,-89.7674053537242,-1.0,9.201789777644105,9.204832401456402
gu,53.925942347061344,-102.84862228536541,-1.0,8.503626596307162,8.512917877299056
hi,59.63941977636218,-122.99326811462555,-1.0,8.86754049080481,8.875626092732338
si,72.74199773455001,-144.53165648559417,-1.0,11.605226611417258,11.61101117526639
ta,61.19378901136986,-124.84290883252756,-1.0,9.140024661731088,9.143856554321129
