train set size,c0,c1,rmse,kfold rmse
1,6.16001885107534,1.4351967652533641e-08,8.122712864457108,8.125137910120923
10,12.260452967454146,-4.313870236073479e-10,13.55239295875252,13.557744878195553
25,14.140352328716498,6.007226307884136e-08,15.175977359883987,15.18096923302603
50,18.56423412972184,-1.1093501785002253e-06,17.23188276637091,17.475406798517813
