train set,c0,c1,c2,rmse,kfold rmse
gov,12.829798348021464,-7.682547650850092e-09,0.016052062464331295,14.66409771252717,14.799868116393753
bible,7.0057469214286625,-0.0019017568821232604,-4.7412428873761565e-09,12.282127580321763,12.2379404432729
