train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.1048577649237257,-3.869926389171254e-09,3.339720763792184,2.9883290996761604
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.624364058573487,-9.462884126131142e-10,4.511632098417942,4.581212596819316
gov,10,flores,9.340121438150039,-4.102142060941756e-09,4.252504301115953,3.682885452436528
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.28571648573519,-6.029056451523353e-13,4.497608131992354,4.502075189867947
gov,25,flores,11.778607327789858,-3.141369408815275e-09,4.6267229553813065,4.067475591407616
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.08464369784953,-4.834677158138363e-10,5.107680792259059,5.064053182913206
gov,50,flores,11.699826686803029,-3.2554632986516895e-09,4.235272514160141,3.57618878812568
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.832287639436366,-2.6703722143029707e-09,5.89384863994027,5.610994838547343
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.52118694676503,-5.034811370772026e-09,3.9498945156452074,3.8391350871071164
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.140066401935215,-9.62045857278633e-10,4.364867466105081,4.242936027059758
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.25972311422115,1.0536294034516081e-07,4.497308560862697,4.444188728981668
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
