train set size,c0,c1,rmse,kfold rmse
1,3.0252650072120137,-1.190579691273206,8.127817844449941,8.131276301866077
10,5.722120726180841,-1.1569285307260526,13.558958011476422,13.565994089459725
25,7.001881176159271,-1.0626067559694494,15.183431746264128,15.191387096797808
50,9.380191087640611,-1.0254064726554868,17.237179420856705,17.46791428267208
