train set,c0,c1,c2,rmse,kfold rmse
gov,7.044304161626689,-9.085169017747295e-09,-5.936314461161635,14.65820456789469,14.81710750110627
bible,3.740070600110031,-4.370501832688676e-09,-3.251494673924468,12.30826511511925,12.241339453715439
