train set,train set size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,flores,3724.2290462980245,-26274.091665229924,60660.05173820541,-45645.974241133794,1.6443843835182308,4.818025467397156
gov,1,bible,9.798730847758097,-36.181215003909585,14.396606077873189,40.358254822164376,0.6629246990774317,1.0810071200899054
gov,1,gov,5784.145195444919,-41002.958433654116,95254.4097646848,-72047.76545010957,1.06843284396604,7.712277802904566
gov,10,flores,69.45974538537897,-213.72881415261608,71.46165506386747,221.9960488514988,3.0812989418263843,4.536734312442981
gov,10,bible,23.930820015137357,-83.38716696469382,29.770271502786656,88.43994731765616,1.0931593103041142,1.9475029238006119
gov,10,gov,2508.1756408981596,-17966.936741630907,42576.07285244285,-32761.698028242296,0.18973666704112138,2.960518832754779
gov,25,flores,1997.3936347116899,-13823.893609359633,31516.998072424543,-23457.519625417634,3.4468827934935176,5.024958392155788
gov,25,bible,1406.026574889715,-9857.031251614046,22626.46837831818,-16936.60049830084,1.1067971832997894,2.2721077865090487
gov,25,gov,2278.5295171318435,-16408.491519263007,39180.619077028176,-30341.929690732566,0.09486834565358811,2.412209835217232
gov,50,flores,89.38918071521799,-259.2712388066714,71.96575609652672,250.54930747081406,1.7799648066567355e-06,5.4228590569611255
gov,50,bible,24.40211544744265,-78.21028483465038,23.105922392230994,77.22099522987185,5.6340082611605665e-08,1.6532507919829964
gov,50,gov,-126.62084600084977,625.2410532588868,-212.7202409622519,-648.9218213975645,0.0005781284233328954,13.513688612137818
bible,1,flores,6.312663949412501,-20.96681698183182,8.434732232635673,23.30121415296164,0.4864549600827112,1.1233462887257817
bible,1,bible,5953.022466115035,-42272.130515409284,98376.49311995553,-74558.51413558869,0.037910572678567775,6.18106164539197
bible,1,gov,5.439463107390458,-18.482988268308098,6.7823035866201,19.73606734367323,0.3530977517042443,0.7903638960055356
bible,10,flores,11.030427922539628,-34.96682541111909,13.669477726922217,38.79735435303075,0.7236040653828609,1.1438360269754226
bible,10,bible,4384.657156372633,-31205.740094868524,73031.34243244446,-55629.016327245066,0.6008328441148426,4.753555215429651
bible,10,gov,10.468949658042787,-35.527173802615266,13.146693547983661,38.25339676268969,0.6118397989234053,1.211768838424618
bible,25,flores,13.51680271839708,-43.274000665169396,16.692687983780043,47.82168197811961,0.7141003064696582,1.058611600009649
bible,25,bible,4192.495538790365,-29824.81299260947,69856.42150827775,-53249.50077325961,0.9237458638125666,5.07218960705122
bible,25,gov,10.844809374018407,-36.95704028011104,14.141644723288433,40.509729877532955,0.7023352015322527,1.182273843471355
