train set,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,flores,7.332975098275198,1.021793252405263,-0.03771168892063133,0.10489165906155608,-2.0590855019902524e-09,0.06900420696234899,0.0036076704235757906,6.000629419856176,5.785857426407055
gov,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.54496524046626,-1.1305677848708737e-09,-0.040759933444544136,0.212088359968199,0.002345661337010142,0.019131686913553127,0.13663088255505892,9.999029982636065,10.238977093166769
bible,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.773723850745988,0.002086176513349725,-4.765310804278647e-08,-0.0012695980864856947,0.0018439485027646502,-0.0012684651844261322,0.00023906123768474165,7.6080609758294475,7.575876035138285
bible,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
