train set,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,flores,7.938329530065246,-2.087945905828973e-09,-0.0008432932792856411,-0.016100953327549367,5.989206819255364,5.807585213636041
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,24.92368616465303,6.413329235447582,-5.6851096356065556e-09,0.0037491901263693324,10.212673831928992,10.360549829812769
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.771043962850467,-1.2009309250112103e-08,0.00026469888073602286,0.1331308924711134,7.590717888023034,8.172499793192982
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
