model,pareto,rawlsian,gov-flores-ka,gov-flores-gu,gov-flores-hi,gov-flores-si,gov-flores-ta,gov-bible-ka,gov-bible-gu,gov-bible-hi,gov-bible-si,gov-bible-ta,gov-gov-ka,gov-gov-gu,gov-gov-hi,gov-gov-si,gov-gov-ta,bible-flores-ka,bible-flores-gu,bible-flores-hi,bible-flores-si,bible-flores-ta,bible-bible-ka,bible-bible-gu,bible-bible-hi,bible-bible-si,bible-bible-ta,bible-gov-ka,bible-gov-gu,bible-gov-hi,bible-gov-si,bible-gov-ta
linear,False,False,5.1692103120542425,4.320345258402796,3.43593155144966,2.50028891614285,1.7372943113500752,0.6841624073256903,0.7728501048680961,1.0027705209833888,0.2851261771309661,0.2342066924111059,10.477781549674525,5.942057456096598,5.893288960871144,9.18880907094396,6.679202525833263,0.6714908102825352,0.9882342173388772,0.519456157956714,0.4941162952724895,0.3547521997027337,5.8533697900557575,4.180979169709943,4.42170156913512,6.347485889503107,5.004507099052973,0.2407236952818663,0.5701421406475126,0.5067869498401142,0.2153843968222388,0.2153838404398607
poly2,False,False,5.636206524528728,4.779946740249971,5.18321350344349,3.1455766095749023,2.772302743944878,0.7389563083609305,0.8663718204104125,1.3092591532336124,0.416611163459543,0.0740973944592812,11.339330015861186,6.50887256660135,8.723038551491568,13.501521132108088,10.832673042651823,0.7371275675653045,1.071966607623452,0.5682290425696398,0.5362403133958731,0.3999629000890568,6.451728668862582,4.632647015136038,4.927278108893426,6.976952534881996,5.567786373894884,0.2674665349189233,0.6344095511138543,0.5375508450535014,0.2344434297193912,0.2345719997124495
poly3,False,False,5.724002073146768,4.868583082463235,7.426442475120339,4.63514938037665,3.957575961825132,0.7489395575535979,0.8847269619539837,1.9102303214854708,0.6018706272973025,0.1655685538414165,11.496314091533108,6.613752936414508,12.500147871043737,19.381132211731533,15.334789623169048,0.7496607782076671,1.0872186139547118,0.5772880578295118,0.5439568897368531,0.4089593339423887,6.565882482140296,4.7187061239834,5.024591862127757,7.094965456646103,5.676566553296219,0.2726902159128595,0.6469241186976226,0.5425370176925027,0.2379617702869697,0.238135668864115
exp,False,False,13.397671803407372,9.84545003770966,4.584263329752257,3.4985268743896016,2.7827063138525547,1.7336139703163709,1.4462926211466824,1.308743875514042,0.50043004529197,0.5186330704212957,27.375508203664527,8.975289983151486,6.89601075304317,11.325670047308916,7.987405441823295,2.0225302205341222,1.849963309737977,0.8654983328269648,1.0497584808577736,0.7988918042931507,11.891330113847438,6.582826533547259,6.9404474773124045,10.139689170295794,8.63485147922721,0.7372666877920347,1.2299969939186688,0.8367224006363653,0.431685122659816,0.5169265438025096
log,True,True,1.1556796951674462,0.1642693681163496,0.3872317104239782,0.3275620599185227,0.5024187237265241,0.2258329610209931,0.1005029359811246,0.4247027604457322,0.049941333754704,0.1703051181079463,3.1259369137279687,0.7454571180457358,1.8300866259717956,2.467434869109721,1.7405798032529944,0.095468755624152,0.2573745515836944,0.0796959083703164,0.1286849958449668,0.0664416512005719,0.4523521106591903,0.030858597055858,0.3414180643429158,0.581041040065161,0.2293394780237189,0.0008382856374752,0.0182903222779201,0.2590535267266732,0.0481534965096593,0.0481534676652484
power,True,False,3.364404286790387,1.2706379198405864,1.2030648995828543,0.9609541872052524,0.4117293191655203,0.4625908110297116,0.1004815567952908,0.581947699147689,0.1046997725198605,0.0630433022254308,5.160098486387407,1.4886369120938356,2.476506889705429,3.859457108718941,2.646094000844416,0.3350238919234282,0.3965324208198899,0.1539140701824628,0.210695359220789,0.0540107048429575,1.70309701877948,0.6766135015264888,0.4832469880186569,1.5202463638764063,0.8115384526804014,0.0825075474395809,0.1343582325578811,0.2986195569997683,0.0836501626280739,0.09161904595165
hmult,False,False,5.553956587045751,5.461774997788283,4.650174913167794,3.150954357951987,3.037813743657068,0.4623167040125092,0.927057055202664,0.8098719751783572,0.1933399013181207,0.1836738199688606,10.676662770219812,7.03731466001344,6.817783818483863,11.201492075001829,8.313907733410808,0.5820411824060762,0.843793163720739,0.3912374723261216,0.3048148707972666,0.3221860509853047,7.23290503874491,5.485491030481122,6.155073454060532,7.765173783250947,6.823796225283027,0.0960159391088434,0.5629617561569188,0.30035060198238,0.0754234370769075,0.075426068442646
scaling,True,False,3.250036450999492,1.2692408546884533,0.6138542490239371,0.1252773519945431,0.4386696276411826,0.4617721750906514,0.0558192674553911,0.1256093962455803,0.0703254775415736,0.0806067344478323,5.148525427340922,1.4864796594826784,0.2210759788437986,0.4412250699039923,1.3542432442961976,0.334531006042644,0.3735022015910247,0.1513956852276664,0.2099765417572745,0.0535163151191118,1.3599355595398748,0.5772813239907674,1.2688142664782631,1.520245886654238,1.3221799834039254,0.0824829017080648,0.132547026191395,0.2986195550382893,0.0836432545248474,0.0916104335033729
