c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-0.6139376305183398,0.5604628878170421,-0.02151328302801843,0.0002781464321874173,-1.4922386646078116,-0.31480513897405465,-0.307794575895342,-0.3128634602187026,-0.388595538783055,-0.7349918191189394,-0.29283478348347036,6.720339388459859,6.842818457279267
