train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
1,1.1245063273540679,-0.001247426706307032,-6.1514063812069326e-09,8.351440246347344e-05,-0.0004894307405029925,-1.3708252965503789,-6.130393820872782,8.080487250809245,8.087857182854806
10,6.111126259129586,0.1246066577543719,1.5196401092526115e-08,-0.9037205784485541,0.07496980771595758,-0.00829558359315292,-6.552084534930847,13.541365888521906,13.55584340980287
25,5.728832910719212,0.0014041620363308336,-2.9359628067868146,-1.2170259519886395,-1.8096219998362917e-07,-0.28891152911537166,-6.46904351113283,15.163704149300637,15.178491554951956
50,9.09915192509806,-0.020911851918582015,-1.1532353718304534e-07,-5.803895928502473,2.8267469439679425,0.053136237707732674,-7.221920670919832,17.19599407502046,17.742933181169207
