c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3",rmse,kfold rmse
3.1161983472381247,1.4220774007451187e-06,-1.301959725735026e-06,-1.4583334672074033e-06,-4.547631947105751e-08,3.463202889612628e-06,-1.3910144506732087e-06,1.1233471304879428,-1.3903663398823826e-09,2.808885199238861e-06,2.6198162068537774,2.1730683595891813,1.7709967357795866,14.061833313660882,14.078425419584384
