c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
6.680976426395329,-1.8491100374580873e-05,5.831903699139716e-05,1.0146678532292664e-07,3.223502363027154,0.6975196669209378,-7.172860373671734e-10,13.915910914528466,14.012057656183659
