c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.13202177893311,0.04945412548902428,-110.04030495865086,63.92324172567437,0.0,0.0,0.0,0.0,0.0,0.0,4.608189835757515,4.629533512546597
