model,mean,min,25%,50%,75%,max
linear,9.267332499861215,0.9319553630918116,4.839912123879299,9.082291837388581,13.676831099462879,19.044711267258595
poly2,9.257439341531681,0.954779029211038,4.85075613580693,9.083111693535152,13.680774057869318,19.054911885175866
poly3,9.307531933950822,0.9296156630815734,4.867003485318282,9.081427531875685,13.679003799070609,19.04887578727057
exp,9.785515146761165,0.932315784280314,4.7958149420328775,9.107030145866535,15.44490724587077,19.0805240730317
log,9.311473112416087,0.797290414630368,4.882678428807389,9.097703639568353,13.704401216168588,19.070385395181653
power,9.36641158384466,0.7749016590088654,4.822214837713956,9.106836471919095,13.71669682878257,19.08022925230004
hmult,9.086255473578083,0.8775504077183668,4.783028031193126,8.453324138744271,13.676089275558512,19.010989996014978
