language to,c0,c1,rmse,kfold rmse
ka,28.309596205772884,-29.52426154162317,6.8645430874375215,6.920160494205803
gu,32.61785350058676,-30.748143937311994,7.237649490316604,7.282642223764188
hi,35.32338867659548,-34.78667149818313,6.669637891791799,6.720661225278325
si,43.008556515201626,-42.52206617444373,8.210669020454635,8.280387795213533
ta,33.6952660523998,-32.96001303607274,7.002079738333369,7.059814360870464
