c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
29.979821052772554,9.702404982835981,3.0927102649282947,-303.81228830003533,345.7240683592224,8.16823241848574,-10.726724720501755,0.1109637686284514,4.091253184122996,-23.34500888906541,2.2979404034746036,4.312654981787923,4.359999384247256
