c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
34.72786467945275,0.004944137637322602,-68.13305370234214,3.960646137150678,3.0080615176245438,-25.85498740199135,15.447553323117553,-5.843281934464136,22.508880632630717,4.876381991936908,4.84820590909863
