train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.180678424274947,-3.977530324904364e-10,8.837843780932825,9.034591313695469
1,gov,7.187948415405675,-4.283253127721896e-09,9.99749882598941,9.728868395723975
10,flores,4.462030487768055,-3.24849805047895e-09,5.98780807921346,5.7174280141242795
10,bible,12.438170281877246,-1.8361404410673214e-09,13.296585501499708,13.629960923114634
10,gov,15.539037660607738,1.37726159008763e-07,17.12842646242082,16.95335375674079
25,flores,5.957459641594452,-1.5391289058702614e-09,6.938101861564335,6.716008160647823
25,bible,14.720177598958157,-2.653032761774202e-09,15.094281831545757,15.45486691577521
25,gov,17.53007830692265,4.123698039879485e-09,18.989410429567585,18.82626828101709
50,flores,11.822232903162826,2.6971614968694632e-11,4.164185758754342,3.576197357557758
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.86981895383055,-3.300011861711578e-09,5.8780205280058295,5.600207524115798
