c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
35.51253318639478,0.04993757559654786,-1.494684434472209,6.703126982597927,-0.5009673779418824,-4.410422979791741,2.0412122269008655,-32.26442109855062,-6.785201342860845,6.526618837895761,6.605267220967468
