train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,kfold rmse
cc_align,25,gov,1,flores,-13.16985999508869,-10.969629895494167,-27.524542584986733,-12.513814188415934,0.4472135954999589,0.8944271909999183
cc_align,25,gov,1,bible,-5.460456789462398,-1.3712037149794245,-3.3219275913566366,-5.82239960840525,0.20124611797498113,0.4024922359499588
cc_align,25,gov,1,gov,40.92135238814237,25.230148751740135,-36.06664194505533,6.25690702264269,0.08944271909999235,0.17888543819996666
cc_align,25,gov,10,flores,-27.253836337028613,-24.95590801224921,-24.20261503162631,-25.462135813929642,0.24596747752497677,0.4919349448598922
cc_align,25,gov,10,bible,-4.278513705970233,-2.742407582212091,-4.745610789157682,-5.214089229368455,0.6260990336999411,1.2521980673998827
cc_align,25,gov,10,gov,74.27715637326044,37.0225014300491,-44.13418169005293,20.94325888199399,1.229837387624886,2.4596747755403388
cc_align,25,gov,25,flores,-28.623477013983287,-27.972556233510115,-21.829809636368772,-26.939461100062097,0.13416407864998692,0.268328157075513
cc_align,25,gov,25,bible,-4.686906516789482,-1.9196860872236041,-3.3219273256026542,-6.691415052642406,0.6931810730249388,1.3863621460498698
cc_align,25,gov,25,gov,83.19924266515262,42.50731584503969,-45.08330415346074,23.202697441990235,1.542886904474858,3.085773808949712
cc_align,25,gov,50,flores,-3.8418766273930482,-35.651296819158674,-7.592978149407841,1.6039880121805834,3.8753837097352423e-08,0.416749277469487
cc_align,25,gov,50,bible,-1.184165265029731,-7.678740951741481,9.491221645574013,-0.8312510485322887,2.827692418262096e-09,0.6331789465578408
cc_align,25,gov,50,gov,41.18709338986203,71.30259508025074,-85.42099619844386,-39.65564406826506,8.626999748722001e-08,4.8357613223144265
cc_align,25,bible,1,flores,-3.3441243006393737,-1.645444510375927,-5.6947332039802605,-3.82366529814219,0.35777087639996674,0.7155417527999328
cc_align,25,bible,1,bible,45.69028198180987,18.64837082234007,-45.55786356537183,19.98734210218122,0.04472135954999565,0.08944271909999127
cc_align,25,bible,1,gov,-3.330448756387837,-2.7424074815190758,-5.69473288247133,-2.4332416249057083,0.17888543819998348,0.3577708763999647
cc_align,25,bible,10,flores,-6.384278470610616,-3.016648138268653,-4.271049837622535,-7.386626395079498,0.33541019662496807,0.6708203959570752
