train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,loo rmse
cc_align,25,gov,1,flores,54.24261622129365,-80.73129149987183,0.5,0.5,0.8306676583410786,0.8819351765186765
cc_align,25,gov,1,bible,14.66806741311899,-23.059038418247447,0.5,0.5,0.4206830413848483,0.5929757759903538
cc_align,25,gov,1,gov,23.149764587219313,-1.3198948167542113,0.5,0.5,2.836964144449159,2.837684563383846
cc_align,25,gov,10,flores,88.95080005352138,-129.13339751895901,0.5,0.5,0.3013648664952863,0.4700492608700006
cc_align,25,gov,10,bible,16.635114541131202,-23.89416524842456,0.5,0.5,0.6690166313342512,0.9949331698783396
cc_align,25,gov,10,gov,9.220557081604445,44.306196215132104,0.5,0.5,3.6845466479210827,4.086977882269794
cc_align,25,gov,25,flores,93.21804608355828,-133.56967856470519,0.5,0.5,0.30414136990239216,0.40071365955453553
cc_align,25,gov,25,bible,18.340015293928428,-26.02876288598231,0.5,0.5,0.8015652007766414,1.2329706749677805
cc_align,25,gov,25,gov,6.658031549683566,54.838617806532724,0.5,0.5,4.0993176497566095,4.571855593971189
cc_align,25,gov,50,flores,95.36461790156129,-133.9780108109317,0.5,0.5,0.9125562481275027,1.8130666010947225
cc_align,25,gov,50,bible,9.423078655968967,-10.284734252350544,0.5,0.5,0.5372151140240925,1.0673388824804986
cc_align,25,gov,50,gov,-16.782433816332478,100.02267157176905,0.5,0.5,4.905399457316027,9.746045878128
cc_align,25,bible,1,flores,13.287649852017825,-19.86903053270409,0.5,0.5,0.4340230969099343,0.6012388708298023
cc_align,25,bible,1,bible,4.178878167694874,24.075933636193778,0.5,0.5,2.6357109301089614,2.901447135351156
cc_align,25,bible,1,gov,10.680956449225025,-16.599674954855377,0.5,0.5,0.22095259485572497,0.25240055790369487
cc_align,25,bible,10,flores,20.57233319004088,-30.405153495943186,0.5,0.5,0.49756397349683523,0.7517441101860484
cc_align,25,bible,10,bible,-4.6788708912290575,55.69063775579803,0.5,0.5,3.2087520039111825,3.8894223060447155
cc_align,25,bible,10,gov,17.198549345833978,-26.574944577387317,0.5,0.5,0.5213057292902133,0.6431754677766001
cc_align,25,bible,25,flores,20.42396034613295,-29.739221020975705,0.5,0.5,0.6535614709978663,1.0143351446647768
cc_align,25,bible,25,bible,-3.567960702855471,60.64448786364103,0.5,0.5,3.1367237974276794,3.8774102272908597
cc_align,25,bible,25,gov,18.43985589664848,-28.12038987073524,0.5,0.5,0.5747534540792185,0.7516748409943268
cc_align,100,gov,1,flores,53.37119345264132,-77.07659946639045,0.5,0.5,0.63678381036951,0.6693183877328387
cc_align,100,gov,1,bible,14.930507418086561,-23.06322269725506,0.5,0.5,0.3752447230351828,0.5226340455678132
cc_align,100,gov,1,gov,18.190152172169523,9.96198893271089,0.5,0.5,2.3515350061072393,2.3652742964149516
cc_align,100,gov,10,flores,86.17525559554929,-122.04229105986629,0.5,0.5,0.5039818336430112,0.6579637462586385
cc_align,100,gov,10,bible,14.65277993458456,-19.56918621587843,0.5,0.5,0.7791857878286351,1.0687050984704571
cc_align,100,gov,10,gov,7.361648884430785,48.488124657494566,0.5,0.5,3.7187670419058505,4.057694037460736
cc_align,100,gov,25,flores,86.79537359951303,-120.22494349054027,0.5,0.5,0.5570755142208521,0.7894461035914112
cc_align,100,gov,25,bible,13.73784035814324,-17.280200271061517,0.5,0.5,0.8619319316410718,1.2501443235342695
cc_align,100,gov,25,gov,1.2692881134970664,64.83300803871026,0.5,0.5,4.1492476704546615,4.6254454868265436
cc_align,100,gov,50,flores,101.17138220512648,-140.9879852731208,0.5,0.5,1.198779663070781,2.3817345439117945
cc_align,100,gov,50,bible,9.684992555987119,-9.15697299367927,0.5,0.5,0.3505144403988019,0.6964017322553532
cc_align,100,gov,50,gov,-19.378007278593266,104.60632461892206,0.5,0.5,5.080656676307012,10.094246785710421
cc_align,100,bible,1,flores,13.7376564358388,-20.297710291528308,0.5,0.5,0.41008320396016007,0.594854930399491
cc_align,100,bible,1,bible,1.9919747206039546,28.991734528978135,0.5,0.5,2.5985898058353594,3.0236875717597136
cc_align,100,bible,1,gov,12.431206324885114,-19.223553165655048,0.5,0.5,0.22768216312884776,0.29958545845702994
cc_align,100,bible,10,flores,19.826915628379616,-28.23537607859407,0.5,0.5,0.6400775642570051,0.9797658301074008
cc_align,100,bible,10,bible,-6.301021737314288,59.22656072422186,0.5,0.5,3.2798437889709784,3.9868413144005026
cc_align,100,bible,10,gov,16.42153924680261,-24.453877510760478,0.5,0.5,0.6283105625579342,0.815899223439123
cc_align,100,bible,25,flores,22.048174519513427,-31.49541313663777,0.5,0.5,0.8240116826255203,1.2402408510921652
cc_align,100,bible,25,bible,-2.5952625488992638,59.62820541259486,0.5,0.5,3.1822999799791076,3.99006680123361
cc_align,100,bible,25,gov,16.671558491038102,-24.43676210599604,0.5,0.5,0.7890984692275593,1.0796466698919585
gov,25,bible,1,flores,20.185974580056527,-31.18300014694627,0.5,0.5,0.35670318927173145,0.5708448555859287
gov,25,bible,1,bible,8.788988201062686,16.78838326823863,0.5,0.5,2.257871722553992,2.8498840843079716
gov,25,bible,1,gov,20.029398246086927,-30.708762126085794,0.5,0.5,0.3311055500856607,0.5279112970762452
gov,25,bible,10,flores,30.3312778648349,-46.24692195305638,0.5,0.5,0.528720127439277,0.76344105373283
gov,25,bible,10,bible,-2.888632981516944,52.96390526482247,0.5,0.5,3.348001230737744,4.32463362736889
gov,25,bible,10,gov,24.17331737687255,-32.36156903179722,0.5,0.5,1.747605821183716,2.075619106810036
gov,25,bible,25,flores,33.38381880738546,-51.00092540759959,0.5,0.5,0.7923212908681965,1.1430593012850485
gov,25,bible,25,bible,1.5650484455574607,51.98022935914622,0.5,0.5,3.0646033037877882,3.900972623474877
gov,25,bible,25,gov,27.519047882162948,-37.20677136899041,0.5,0.5,2.0603674754396017,2.6279070176274177
gov,1,bible,1,flores,18.48659561492745,-28.9206967514855,0.5,0.5,0.5149175040774012,0.739132799804883
gov,1,bible,1,bible,6.935213797820421,16.98346983808514,0.5,0.5,2.7666023464034857,3.0025087549493255
gov,1,bible,1,gov,19.423406048893053,-28.57229287377242,0.5,0.5,0.9940545678088405,1.2473143952818568
gov,1,bible,10,flores,26.707755754511837,-40.47958049826415,0.5,0.5,0.7290485578504423,0.9355446646533979
gov,1,bible,10,bible,0.0027299332247688666,46.53154545512891,0.5,0.5,3.6189358731780166,4.325958910357114
gov,1,bible,10,gov,23.7277066623939,-29.814232048970986,0.5,0.5,2.6684726220406163,3.224274241839879
gov,1,bible,25,flores,29.35712840189063,-44.47369424515682,0.5,0.5,0.8028889353173471,1.1312856822256863
gov,1,bible,25,bible,0.692058367521763,52.65408076920598,0.5,0.5,3.398822738764393,4.089627075627716
gov,1,bible,25,gov,25.45447559256751,-31.883447492140483,0.5,0.5,2.8903639626401567,3.647728547372865
gov,10,bible,1,flores,20.514892403258298,-31.884160472521646,0.5,0.5,0.2991955283975058,0.46915063124245193
gov,10,bible,1,bible,11.382090003021997,11.656192552614474,0.5,0.5,2.146013456173334,2.708119870122258
gov,10,bible,1,gov,21.185526168712943,-32.519676228654674,0.5,0.5,0.42014699787705817,0.6333114067914746
gov,10,bible,10,flores,28.11396036391577,-42.58212190067248,0.5,0.5,0.5524990289601476,0.8059596553507505
gov,10,bible,10,bible,1.3375054454931776,45.06588474861579,0.5,0.5,3.2666520669192467,4.158019465231074
gov,10,bible,10,gov,22.77637199167608,-29.246099273084017,0.5,0.5,2.005961810621215,2.32460098862111
gov,10,bible,25,flores,30.365045996796436,-45.79042244257072,0.5,0.5,0.7753515426779687,1.118658806580546
gov,10,bible,25,bible,-3.1222943709830577,59.70884969927751,0.5,0.5,3.1423862412749832,3.916427597073021
gov,10,bible,25,gov,18.873607220250765,-21.83397286871117,0.5,0.5,2.2182708098018744,2.6967616323810177
gov,50,bible,1,flores,17.925056549816496,-26.97275055200087,0.5,0.5,0.3866475098889545,0.7681907845922856
gov,50,bible,1,bible,31.572318619450787,-19.38165622120878,0.5,0.5,2.32578330893517,4.620865469057807
gov,50,bible,1,gov,14.592164979735948,-21.374601761781108,0.5,0.5,0.3337999374840845,0.6631935212925936
gov,50,bible,10,flores,18.556028654123466,-26.408895366142907,0.5,0.5,0.29329717303463887,0.5827225947649923
gov,50,bible,10,bible,29.464476931684754,0.8995016722931094,0.5,0.5,3.3535383679651853,6.662808479169478
gov,50,bible,10,gov,-8.742582115591802,23.97878666679156,0.5,0.5,0.18233097872343887,0.36225549231576826
gov,50,bible,25,flores,14.882148701513978,-19.790088493886685,0.5,0.5,0.36285924837265715,0.7209287209667243
gov,50,bible,25,bible,35.34927192109104,-2.0983584049794315,0.5,0.5,3.14922183998621,6.256872209060202
gov,50,bible,25,gov,-8.820410662550636,25.173301959728633,0.5,0.5,0.20251382207763777,0.4023542415197356
bible,25,gov,1,flores,48.306338837011346,-72.43865769845348,0.5,0.5,0.21349728314166652,0.2860440788548468
bible,25,gov,1,bible,36.88750320537946,-57.55729171710251,0.5,0.5,0.7766190086281209,1.1795256602442767
bible,25,gov,1,gov,22.828282824040905,-1.8317571789723723,0.5,0.5,1.9287343896753948,1.9313042913082457
bible,25,gov,10,flores,87.94312917693908,-129.46317903653613,0.5,0.5,0.20598408774783208,0.206238445584027
bible,25,gov,10,bible,36.452655527411196,-46.69510012163307,0.5,0.5,2.0408633671548295,2.155285994263386
bible,25,gov,10,gov,5.486568246898507,50.29724632004581,0.5,0.5,3.6057448636519545,4.052193554571218
bible,25,gov,25,flores,91.33743314594437,-131.85395469192198,0.5,0.5,0.3575156386834991,0.4018306858525995
bible,25,gov,25,bible,28.23094054710454,-30.745698867063847,0.5,0.5,2.678530747249105,2.7689694822674022
bible,25,gov,25,gov,-4.343617790219933,73.39421453091735,0.5,0.5,4.167705206237889,4.771379366842402
bible,25,gov,50,flores,100.2276620001997,-144.32987350502452,0.5,0.5,0.8782258878049453,1.744859164585261
bible,25,gov,50,bible,27.533084041120595,-26.65030039432366,0.5,0.5,0.5406834544826051,1.0742296372495195
bible,25,gov,50,gov,-25.637325228018437,114.11209509418521,0.5,0.5,4.906300810689292,9.747836434402064
bible,1,gov,1,flores,43.467680769166414,-66.09666788015527,0.5,0.5,1.2145823121464352,1.417516263822614
bible,1,gov,1,bible,29.866377814549505,-43.837976982451,0.5,0.5,1.7340532082036564,2.1349293090421577
bible,1,gov,1,gov,25.3539749889348,-10.723521814440021,0.5,0.5,3.951019992311486,4.1519395614295185
bible,1,gov,10,flores,87.47405540008383,-130.27066395714033,0.5,0.5,0.6382187376636456,0.725869832313637
bible,1,gov,10,bible,24.624458219528297,-29.2256721614345,0.5,0.5,2.576168021222737,2.774177221030591
bible,1,gov,10,gov,7.961457666565124,44.544706686775,0.5,0.5,3.829466467064655,4.176955451596634
bible,1,gov,25,flores,94.27334595446928,-138.05406271122706,0.5,0.5,0.3442654540230711,0.4497554213138384
