c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
23.577592630784714,0.006717849516325386,-52.60657614412794,-23.692391866591315,14.756424817932386,6.304150380851264,-2.0381247700665157,19.645433807143963,-15.177157993448414,0.023672740717129204,4.775977285687218,4.606665813557724
