c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
-9.365864730645837,-2.129118761309239,-18.400905622597985,6.751702844938674,3.1365508013620564,5.079168460361458,1.5712160739928904,0.8500189521912869,-2.084813522036414,3.9792192425266437,-0.4191510820983804,-1.0969866375719468,-14.955277141971447,1.8208975239364742,-0.4413303489024381,4.634911382040492,4.704823990317667
