c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-13.563578462898533,10.318224845481504,-2.5618389102893953,-1.4947526296790574,6.0,6.0,-2.878635601932811,-2.314869876467222,0.3883734117854204,-3.1061366479644543,6.570727970523164,6.666425506544172
