train set size,c0,c1,c2,rmse,kfold rmse
1,2.5166608957404706,1.927363786866635,2.8351606805827843e-08,8.219146220376105,8.190046004772856
10,3.1143124721275317,1.0693797490379457,2.3876916418860454,13.674501466944376,13.706841905192027
25,3.320131301916152,1.0722242778222104,2.5878895086518634,15.317483790384719,15.364438379694791
50,2.5035284927795294,-5.222889318324835e-10,5.099423704122455,17.23480633041558,17.47389770728672
