c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-5.549909220332983,26.556152257169938,-50.53490478099064,32.76760215146541,-1.4955233182841179,9.153124394092414,1.9148821349684386,-4.587724039266768,-0.9008179794761019,-25.623051021160542,-5.6178624433186695,6.482070192292938,6.5975022311231015
