train set,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,flores,10.848878728088525,-1.1830170563638661e-05,1.3287432463278379e-09,5.203241660030922,5.222982234264173
gov,bible,1.5894324134260391,0.47907502131932,-8.979552145833569e-10,1.3155178482083862,1.3248290109362792
gov,gov,29.878418015443565,6.295014686952152,6.571428210623734e-09,9.72960381987175,9.792106347542406
bible,flores,1.6889160482152317,0.6033488437361576,-1.0599494649592924e-09,0.9758043028545085,0.9856075509843208
bible,bible,25.41227700478787,-0.0002398562343819889,-6.202914942195195e-09,7.113860127629183,7.152596844124849
bible,gov,0.9098608623039084,0.29517594510639916,-1.8843493192171433e-09,0.7383340874635859,0.7433105717194397
