c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
30.890031796173563,0.3296211686921167,-3.6780813975556157,3.8674386292859695,-2.479539002219327,-1.4205961087474956,2.6238506032917477,-23.116318724174256,-9.109667609036467,12.976736189411948,12.991106262213776
