c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
10.12904143904019,3.400319734489187e-05,2.7635261518904672e-05,-3.8042871609504215e-09,-4.4627412428732714e-07,-7.284565390047136e-09,4.3938347920745096e-05,13.926834216896774,13.936426574531618
