train set,c0,c1,c2,rmse,kfold rmse
gov,8.600853914629043,0.12342177530475629,-0.42240920243718877,13.766317568085563,13.77369930029007
bible,6.328951630595936,0.04368010028413995,-0.2563233864320352,11.775325111514952,11.791957198395597
