train set,train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,5.650316989485932,-3.4725930229858574e-09,0.09125941636546757,0.0009569299778660008,8.673068393856326,8.940257454948977
gov,10,13.725295934953717,-2.9074192998492646e-09,0.000344093212080066,-0.0004005057719537489,14.260410631645106,14.58556570150607
gov,25,16.059153709661032,-1.121326025724773e-09,-0.032099515157171694,0.010886073686713162,15.613213870154429,15.900050558765475
gov,50,17.11021043954962,3.7469283092117276e-11,-9.431982032945346e-06,-0.07060189492010005,17.40725698489013,17.985599688712536
bible,1,3.754870665382631,-3.877389450183375e-09,1.7545091303950324e-08,3.266133859469027e-06,8.21409790747641,8.092994742551001
bible,10,7.5343889885907895,-5.296977052073217e-10,0.0016562729966841975,-0.011460313876910513,12.710516875451372,12.512911741381275
bible,25,9.248069157247217,-3.8652254072774946e-09,-2.328051520415245e-05,-0.10080652012684059,14.45193513213403,14.290559056203914
