train set size,c0,c1,c2,rmse,kfold rmse
1,4.765609553577469,-7.971531712476965e-10,0.00011464166353497268,8.486144847545097,8.546956896105977
10,7.796378525031917,3.821879663413425,-4.136859123535763e-09,13.857239617978534,13.719056077230555
25,12.504791424016622,-2.8452580841121393e-10,-0.008071041958533249,15.414429520161027,15.365041730673132
50,12.60528231624046,6.153565594410247,-2.5783912423012487e-09,17.437280015683992,18.250272857625454
