train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,5.570965970458748,-3.9897237438684295e-09,-0.00030775204592648576,8.702862929130175,8.880379143847353
gov,10,12.75738018487995,1.9811399217372976,-4.372720467801472e-10,14.233601921207272,14.736394428965248
gov,25,14.773656696080241,2.324745370954394,1.8447280901164145e-10,15.605684194577142,15.873432426150783
gov,50,17.090980273906762,7.738728774190642e-09,1.5673575684260364e-06,17.408813775782615,17.985274798406657
bible,1,3.737297499323874,-1.5035980341338824e-09,-0.0017455710406252334,8.219734376469983,8.147787032566951
bible,10,7.7954174122386615,-4.402885376845269e-09,4.0620431784155e-06,12.653875609348466,12.512884891864376
bible,25,9.788544382648084,4.3796172768263977e-10,-0.06519453611962724,14.363206841303663,14.256352252227327
