train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.01695210435963,3.01695210435963
1,bible,5.4219107585403234,-2.6215441695483234e-08,8.766073796753313,9.036453363955758
1,gov,6.390000262918351,-5.776448911355065e-09,9.944792540565784,9.731700437220349
10,flores,3.560032533909133,-2.7822619791763213e-09,5.945942929889249,6.165512772370069
10,bible,13.199067972443363,-9.293082629792078e-09,13.093555432372838,14.159370782664597
10,gov,16.264839020330808,-6.030334060024652e-09,16.963595471564886,16.956066519890495
25,flores,4.70787605997659,-6.171085440985406e-09,7.0316245411594025,6.715987244428572
25,bible,9.574427823592739,-3.9769065030645914,15.287280723202159,15.97183119557868
25,gov,18.268662089677463,-8.756752695358017e-09,18.839525880751037,18.827642181318318
50,flores,3.007514538083049,-5.284278471780551,3.4601652215551835,3.005434821008659
50,bible,0.0,0.0,1.457166199626293,1.457166199626293
50,gov,38.83333059185826,-3.3235154087097175e-09,5.893406139679586,5.61130303985984
