train set size,c0,c1,c2,c3,rmse,kfold rmse
1,4.1552403347311175,0.005200922267432391,-4.542142564829634e-09,0.004218851128776266,8.68125639523573,8.741560456512039
10,10.788920153885472,6.097902730014208e-07,-1.337059681186657e-11,-0.0013541841484408768,13.78484994311836,13.715229813149495
25,12.70749089115754,-2.386146454929893e-06,-2.2145218668776055e-09,2.1196192822670854e-06,15.379712494183819,15.463984099006385
50,16.635782617668262,0.04510156528873715,-4.487375296728368e-09,0.00022160608705257758,17.475093494997044,17.802266022323785
