train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,40.42833489813126,-54.285356252118646,0.0,0.8957040328508238,0.899999965880646
gov,1,bible,12.700005284467272,-18.000007998624792,0.0,0.41952353926816704,0.43185869362509827
gov,1,gov,66.47275381675958,-71.71629169751989,0.0,2.6127161575496394,3.148363998433853
gov,10,flores,56.814240453987566,-68.14278863423962,0.0,2.3094526253157914,2.529505831116936
gov,10,bible,19.67143304871258,-26.7142924909581,0.0,0.7611082145698977,0.7661577846887421
gov,10,gov,51.07355973448496,-24.71751164696247,0.0,3.6402315487973023,3.6782064423440715
gov,25,flores,66.0254330650537,-78.40219725700933,0.0,2.5569794350506228,2.7827234088022927
gov,25,bible,22.77154318596804,-30.71445920346075,0.0,0.8314359351915603,0.8315638813084004
gov,25,gov,57.34217273655396,-28.427535432488572,0.0,4.327833506345398,4.345191998290024
gov,50,flores,72.19999268631177,-86.99998903322877,0.0,2.7352635461078942,3.856214192776941
gov,50,bible,13.499325103238645,-16.998988043219054,0.0,0.7756717522481105,0.9356281320067664
gov,50,gov,72.99515068322857,-45.99272877301662,0.0,5.225578120748234,5.568538766819738
bible,1,flores,9.699762653301974,-12.99964073517974,0.0,0.254950976034126,0.2747686857470208
bible,1,bible,39.27193214296578,-33.71504795769607,0.0,2.78680564717014,2.8053565266766425
bible,1,gov,6.485659726474459,-8.857060272297934,0.0,0.19123657751847514,0.19137640321106597
bible,10,flores,14.914153700223947,-19.142657316798903,0.0,0.4056740423386093,0.4080429442113295
bible,10,bible,35.843794967115734,-12.429991010987358,0.0,3.5476954294252727,3.549883736785585
bible,10,gov,11.670895974903466,-15.713479538928976,0.0,0.3439269038558507,0.3442382955170709
bible,25,flores,14.971808767393396,-18.714861205737503,0.0,0.48092173453641984,0.4854123736051842
bible,25,bible,35.33980518652546,-5.42395169076211,0.0,3.7327125374223775,3.7334227099784454
bible,25,gov,13.642949169661962,-18.42871072673902,0.0,0.39261031210352887,0.39370066141765947
