language to,c0,c1,rmse,kfold rmse
ka,-8.623666054558262,-15.499639014055901,5.359987315207829,5.407648938453161
gu,-5.379403676875631,-15.83898068273611,6.403240852444072,6.4589535829051865
hi,-8.498742712086587,-18.270323907916836,5.0334438954293255,5.0744275587303855
si,-13.111832307157286,-23.841744625143132,3.479326173918228,3.5062659894355996
ta,-9.2026925352584,-17.57434787313219,4.151509139933255,4.189247780738411
