train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,4.554993201323353,-1.980384088270109e-09,2.220366098630767,2.288206125088
gov,1,bible,0.7366865563110545,-4.494645054116758e-10,0.797835277441624,0.818758711355015
gov,1,gov,19.084144327961184,6.927263666222591e-08,3.745600065419906,3.8466331398508684
gov,10,flores,11.789635586334342,-4.591612594805861e-09,3.4404849329725797,3.5460775908881814
gov,10,bible,2.0080143881748613,2.973927949126077e-13,1.256751001337905,1.2953952925261478
gov,10,gov,4.525374846569139,62.41650329430981,3.1848138239416044,3.4087823550224527
gov,25,flores,14.223602931688834,-4.975410448850097e-09,3.892657270956815,4.01186465401771
gov,25,bible,2.450037633026743,-2.5806438645383737e-09,1.4193295030288506,1.4628995382996708
gov,25,gov,7.97391403388808e-09,79.67878859142157,3.7578198419396975,4.0250195770216814
gov,50,flores,14.060769454950558,-6.8549773094975515e-09,3.4214107925784285,3.8032086785519215
gov,50,bible,2.116667985887874,-2.015590189091149e-09,0.8744838994217675,0.973321977089124
gov,50,gov,-2.857335493847698e-10,86.70419170198002,4.5172062115944325,5.584726698758582
bible,1,flores,0.9847054471242814,-2.775503647613944e-10,0.5656011103880537,0.5778902071935467
bible,1,bible,16.96033119122611,2.151699203805054e-10,3.0596013411424443,3.133131671576483
bible,1,gov,0.5795455149671705,-4.4097620047594844e-09,0.3873690036505503,0.39730844668074433
bible,10,flores,2.2299462137856203,-1.962022583102186e-09,0.8246850196190006,0.8477936780238796
bible,10,bible,22.35992740118766,10.814822678753558,3.4964924932939767,3.5267831713514988
bible,10,gov,1.2991589723689694,-3.203454048128262e-10,0.681175973830448,0.7081436041318124
bible,25,flores,2.570022614654739,-1.2541451607127178e-08,0.850939327732575,0.8760371611876818
bible,25,bible,19.693350063477713,24.848307185725666,3.546274421427624,3.637299531327963
bible,25,gov,1.4689239508078593,-1.5001069243773495e-09,0.7935506781938703,0.828064648299832
