train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.3704361823174525,-1.58158715829424e-09,8.780881257887614,9.029699435610654
1,gov,7.356126962889033,5.073107761826074e-09,9.953361871912021,9.736281210426196
10,flores,4.425147507180146,-5.264066684195748e-10,6.003902702447959,5.752864960868128
10,bible,12.619254638464776,5.861296249227038e-09,13.265071049397285,13.635771454079382
10,gov,15.723089794562155,1.1369107307074709e-08,17.10262946639346,16.95174784185222
25,flores,5.962857564163205,-1.2105988258233658e-09,6.936164466005222,6.715356440867365
25,bible,14.843309455534694,-3.3087703430981907e-09,15.07511371947153,15.384268874952697
25,gov,17.528388240839675,7.253666163138165e-09,18.989632997293256,18.82785972891848
50,flores,11.675707823784306,4.020574991050124e-12,4.249554995238874,3.50453567172454
50,bible,-1.8316697152116952e-17,-7.000796120887584e-17,2.335950912726264,2.335950912726264
50,gov,39.88501206828141,3.13595127972284e-10,5.871669203736648,5.611220666622163
