train set size,test set,c0,c1,rmse,kfold rmse
1,flores,10.118469591173481,-13.123762612153804,2.333377189915501,2.364888027310487
1,bible,5.485033750120762,6.210639921777152,8.399959942732604,8.54722569363188
1,gov,-1.0425992091384837,19.766819326797286,9.602099265124881,9.7678154735635
10,flores,27.69984594078645,-37.31812211411786,5.244560281474064,5.321290326117864
10,bible,12.845394676663288,3.6063722124734663,13.07728841490841,13.305115927186993
10,gov,3.752463221234354,25.814674260458162,16.923740106113836,17.212341638719078
25,flores,30.591070202708323,-40.03242874697733,6.331230141216722,6.423555274586592
25,bible,14.03619030612168,5.593849041850198,14.899469098542928,15.161963847735498
25,gov,3.5010562915006016,29.88535912046109,18.796878061344707,19.114376498268868
50,flores,60.83097284128525,-83.14503337521519,0.7593723736057463,1.7143133560679296
50,bible,13.461294798870009,-20.138814478842207,0.3323155325901293,0.7502158601951948
50,gov,6.609942524800176,63.69634403889567,4.686335607418313,10.579592133860169
