train set size,language to,c0,c1,rmse,kfold rmse
1,ka,0.8284683258467536,-1.3154617577851884,2.396923241263831,4.781454322283156
1,gu,2.9477831532614798,-0.8958039028826343,5.345015505154573,10.18351681579916
1,hi,1.908325227910978,-1.1290058116938717,3.8993027031993925,6.328039502116691
1,si,0.3214286996326345,-2.3713077155056683,0.9387316266442403,0.9925862658301209
1,ta,1.2753443915441223,-1.2784343038240278,3.7632055430638993,5.782807921869818
10,ka,2.862123577030279,-1.0029561929491604,6.085777615560295,8.026873258225873
10,gu,5.195035543850196,-0.7700532813955577,7.647630913011474,11.321561603327426
10,hi,3.5248233862323692,-0.9643693190946041,5.893999710461576,7.523435595323736
10,si,1.219309702661327,-1.5755704482682125,2.392586211755939,2.5137503147086986
10,ta,1.2493292772194475,-1.3912420219047619,3.670099107555558,4.146687421370647
25,ka,3.4450038121562687,-0.9608952178794944,6.789193645570959,8.983355325586466
25,gu,6.153246898673378,-0.7322352471410327,8.52278556410367,12.519821652421053
25,hi,4.0486559102440385,-0.9357507417555729,6.433528618433331,8.133422640481323
25,si,1.7860194938843716,-1.422251012957827,3.312001782863148,3.645883162373126
25,ta,1.5067414860943293,-1.3280093221885372,3.4919767833371416,3.8755926816587483
50,hi,4.085820552620409,-1.1348724950056674,4.123253740576994,98.94227597230618
50,si,2.9685949105277087,-1.1975044474460925,3.081777386729879,4258.76043372476
50,ta,2.860438091048492,-1.1313983178037559,2.7677210690760754,1896.1733685008066
