train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,5.2266252423916555,-5.223090522173638e-11,1.4572924316842717,8.820198602546863,9.130706879029347
1,gov,6.093993373855137,-2.0130641331999677e-09,1.6380790018611204,9.985220060632022,9.806486852655127
10,flores,4.487345028658436,-5.006099848502953e-10,1.3560785883508767e-05,5.976864405132438,5.716767070545548
10,bible,12.339518095238097,-1.5933709602629826e-09,-2.8850516955530043e-07,13.314759133075546,13.635175829575662
10,gov,15.331483932094136,-0.00026032935217125435,3.560299780604913e-10,17.15986332166917,16.931671996562645
25,flores,5.895464776820795,7.156733691627224e-09,9.26011044183729e-06,6.9606120043129645,6.709110406508731
25,bible,12.372655667101174,-9.733395860178366e-10,3.498616272545209,15.078495267435693,15.490672299880222
25,gov,14.611236563165132,-3.3585415079109258e-09,4.359797420897917,18.958125466196734,18.79866550592159
50,flores,11.746831266048451,0.00021627610404911224,-4.3345194068447184e-10,4.207632520230877,3.4917170243014337
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,31.131234073210592,-1.8787972774095103e-09,12.452929811450174,5.123947418290516,4.619044474643214
