train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,2.8732934332922517,2.6537185515082853,8.514715197421456,8.66121002376984
1,gov,3.182710550814722,2.663056823784437,9.813897036925432,9.800354310201055
10,flores,3.019432443956471,1.6166197148079104,5.697146813288776,5.590650510414126
10,bible,3.3657437939017756,3.726874349698756,13.211257277837277,13.332527339372984
10,gov,3.9543749060548525,3.8275966868644193,17.147749706811215,17.247504103226746
25,flores,3.2260126467721024,2.080408620533652,6.7799199069021645,6.715302361074885
25,bible,3.6469468252551227,3.909146674509713,15.057668016943307,15.18617134873584
25,gov,4.317110614574515,3.881126704919008,19.055379504372322,19.1751548984984
50,flores,2.5000015773743494,4.261013656523063,3.4486838478577684,3.5732397459549907
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,3.8198189844177546,6.0,5.341690571408024,5.364110715580777
