c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
35.57630116966468,-0.9169516546562994,0.051095212030031895,-0.0006350376459185456,-53.30750795971705,0.0,0.0,0.0,0.0,0.0,0.0,6.676369819316103,6.341540809901575
