c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
53.838249745803836,0.15927340213370886,-108.23731133980571,60.227093367112914,8.317017912822903,1.0416379620514615,0.7990009093028708,6.849336663261436,-27.434636953392634,3.100289346638084,4.41225713138921,4.451219090688273
