train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
1,4.71060099618272,0.001134037450577444,-0.0005403445202096022,9.802038845656905e-05,-5.461415657317945e-10,0.004700465071058826,0.0010380762100190798,8.501769669956248,8.451308766637824
10,10.806326149907292,4.0804639175472334e-07,6.1015447487600636e-05,1.4607098193222613e-06,-2.7906436832637367e-09,0.0002513288373081149,-0.00017431256677312613,13.78161940867206,13.729194681394192
25,12.696768137062978,0.00014560330637683962,7.96601485181879e-07,-1.1991693026463349e-05,-1.2324047135673625e-05,-2.750079462525302e-06,-5.882538025377061e-10,15.381445802387908,15.31742283349112
50,16.93626338383113,-2.515108608116653e-10,0.12593992269217683,-0.027369513268160683,0.02806233669888661,0.008481810686878833,-0.06614362230045893,17.426256025706426,17.74691913715107
