train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,3.055279286680318,-2.137019122908619,-3.313414848546725e-09,4.928602685882824,4.932552540388734
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,15.493709635713508,-6.762100655786495e-09,-0.7019040773984231,9.712239391306442,9.690768755288268
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,10.860695543379489,-0.5388170175531644,-9.179474476033274e-09,7.418558420218073,7.423011759774537
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
