train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.1010870128612535,-1.7359425839435263e-09,3.3425388737054815,2.987902914311993
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.815117689409675,-1.5089750632038128e-09,4.408114989693,4.488800760442291
gov,10,flores,9.30851353247943,-3.9717575334474405e-10,4.27116187194331,3.6831667379672908
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.33743777683644,-1.0351879707272664e-09,4.469363235213474,4.475341902975409
gov,25,flores,11.7658698596992,-1.8115954076267852e-09,4.633621733302509,4.084000903160598
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.14702389461665,-2.5522206877764468e-09,5.0774966998862645,5.03169631467762
gov,50,flores,11.682192465410493,-9.68933707696651e-10,4.2457062369539385,3.5011664846056694
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.83280470659717,-2.448544331055267e-09,5.8936292421301495,5.721686056667706
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.735817059423216,1.66341113273904e-10,3.817733844253808,3.7204915929018183
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,-1.3793968695648025e-17,-7.427621716457738e-17,2.4240462041801103,2.4240462041801103
bible,10,bible,25.2312754991655,6.080485999416589e-09,4.313276446370144,4.214016964383764
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.34833867156297,-5.775578295027032e-10,4.448652646004737,4.400219799005107
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
