train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,4.875318594173527,-5.465204737326675e-10,3.6429623931135757,0.0009827998173792321,5.883584666176386,5.913200397793313
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,19.273169216342147,-0.0005226111650421555,11.60579500054586,-2.2686684712406805e-09,10.235561979454321,10.347370338411435
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.975534603266006,8.447607638700128e-05,9.959057371848448e-10,1.1533909605795845e-06,7.5393618505325986,7.391852674040167
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
