c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
44.044605360697894,1.9897413265640653,-105.42283937120004,56.33639085337238,20.130074218831258,14.624567774847094,-1.7755499865463913,-0.27088630667938574,-28.402949669223858,7.988603972295438,4.305556851011321,4.33954272186171
