c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.1450014448079,2.037269781962997,-110.170480565471,64.1011317380829,0.0,0.0,0.0,0.0,0.0,0.0,4.614948096861103,4.636213828312755
