train set,c0,c1,c2,rmse,kfold rmse
gov,1.8750790759224694,-4.219126464915195e-09,-2.6568519000193014,14.518443813461905,14.550349891638417
bible,1.8553206677935572,-1.406390641580785e-09,-1.8519754842891738,12.04684569563579,12.041445482099826
