train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,3.8163272326657567,0.46530607112152833,2.379504321560858,5.169209227324681
gov,flores,gu,9.06462583908443,0.4751700651369152,1.9887523864025343,4.320344012637257
gov,flores,hi,9.607294356982308,0.2171024988598925,2.439504999078739,3.435927656350321
gov,flores,si,5.927345339279069,0.14989097580743865,1.7487483852851204,2.5002880116626796
gov,flores,ta,4.086854481603644,0.15875092876732638,1.2406703391077645,1.7372922333893839
gov,bible,ka,0.521768882183987,0.05374148297030726,0.3149343955007235,0.6841601138082046
gov,bible,gu,2.512244629009995,0.09897959924461006,0.3557592245471338,0.7728471540494501
gov,bible,hi,1.879521038972281,0.039324604576883956,0.7032197194734228,1.002768641431404
gov,bible,si,0.4425565278621041,0.023602021837538456,0.2018253665341944,0.2851251114950788
gov,bible,ta,0.4566451557174172,0.02527231881636756,0.15852671369299523,0.2342057414707734
gov,gov,ka,15.360544133431233,0.8588435344434449,4.823161945908783,10.477784692326308
gov,gov,gu,24.395237958946904,0.5976190284772188,2.735263546107915,5.942056946655984
gov,gov,hi,24.927124949678255,0.2859476877989768,4.176589165673803,5.89328856404681
gov,gov,si,29.812856033497813,0.47265776347789507,6.507650726173975,9.188807693829858
gov,gov,ta,25.68605573188619,0.3576252607545797,4.7784656177618485,6.679202768142291
bible,flores,ka,0.7040818284080397,0.06632651577347097,0.3091022770655316,0.671490564401637
bible,flores,gu,2.312925223428562,0.08503400660918399,0.4549052379454534,0.9882312578332731
bible,flores,hi,1.658503627355668,0.05068025557012977,0.23911685584317735,0.5194548978698507
bible,flores,si,0.9564626625212533,0.0425169980433522,0.22745261897274183,0.4941156896115227
bible,flores,ta,0.8952381851130535,0.04761903798375042,0.1632993161855751,0.3547497680219857
bible,bible,ka,14.038095170188537,0.6190476137465329,2.6944387170614994,5.8533694790173705
bible,bible,gu,17.50340144697664,0.4802720986362114,1.9245990836153564,4.180978179694379
bible,bible,hi,19.839455889936964,0.5411564516383803,2.035409333884119,4.421701191905906
bible,bible,si,23.494558595139424,0.6615645693597615,2.921891336034277,6.347484726816254
bible,bible,ta,17.719728693700176,0.5955781837148145,2.3036867819032865,5.004504311036942
bible,gov,ka,0.3693878960049134,0.027551008445803077,0.11081025026882609,0.24072302972860027
bible,gov,gu,1.3625851764092258,0.06700679059981246,0.2624453295839393,0.5701334552415318
bible,gov,hi,1.1741498271734572,0.029931959394996023,0.2332847374079595,0.5067853061129806
bible,gov,si,0.46734708058185415,0.019387743059302156,0.09914601339843845,0.21538376248074775
bible,gov,ta,0.367347060867211,0.01938774403643429,0.09914601339842781,0.21538377240615292
