train set size,c0,c1,c2,rmse,kfold rmse
1,1.546250336052234,-3.900236032716696e-10,2.1212450345083504,8.159287095799664,8.150922866154886
10,2.2542240260750264,7.74943909913242e-09,2.5083365824229267,13.658891217478123,13.654098381351897
25,2.1827233234642502,8.85643524294294e-09,2.7618486261795376,15.32241490563295,15.296606054747826
50,3.5541068205751065,-5.991084597282863e-10,2.3606030281544936,17.489420963327976,17.7720045134276
